Location Code	Location Name	Country Code	Country Name
745949	Horomerice	CZ	Czech Republic
745950	Hradec nad Moravici	CZ	Czech Republic
745951	Hrensko	CZ	Czech Republic
745952	Jablonec nad Nisou	CZ	Czech Republic
745953	Janov nad Nisou	CZ	Czech Republic
745954	Hrabetice	CZ	Czech Republic
745955	Nova Ves nad Nisou	CZ	Czech Republic
745956	Vrkoslavice	CZ	Czech Republic
745957	Mseno nad Nisou	CZ	Czech Republic
745958	Jablonec nad Nisou Town Center	CZ	Czech Republic
745959	Janske Lazne	CZ	Czech Republic
745960	Jiloviste	CZ	Czech Republic
745961	Kamenny ujezd	CZ	Czech Republic
745962	Kaplice	CZ	Czech Republic
745963	Karlstejn	CZ	Czech Republic
745964	Kolin	CZ	Czech Republic
745965	Koprivnice	CZ	Czech Republic
745966	Kuncice pod Ondrejnikem	CZ	Czech Republic
745967	Kutna Hora	CZ	Czech Republic
745968	Bylany	CZ	Czech Republic
745969	Policany	CZ	Czech Republic
745970	Kutna Hora City Center	CZ	Czech Republic
745971	Sipsi	CZ	Czech Republic
745972	Malin	CZ	Czech Republic
745973	Hlouska	CZ	Czech Republic
745974	Kyjov	CZ	Czech Republic
745975	Liberec	CZ	Czech Republic
745976	Machnin	CZ	Czech Republic
745977	Krasna Studanka	CZ	Czech Republic
745978	Stare Pavlovice	CZ	Czech Republic
745979	Ruzodol	CZ	Czech Republic
745980	Liberec City Center	CZ	Czech Republic
745981	Rudolfov	CZ	Czech Republic
745982	Stary Harcov	CZ	Czech Republic
745983	Gorkeho	CZ	Czech Republic
745984	Januv Dul	CZ	Czech Republic
745985	Horni Hanychov	CZ	Czech Republic
745986	Karlinky	CZ	Czech Republic
745987	Rochlice	CZ	Czech Republic
745988	Doubi	CZ	Czech Republic
745989	Vratislavice nad Nisou	CZ	Czech Republic
745990	Vesec	CZ	Czech Republic
745991	Lipno nad Vltavou	CZ	Czech Republic
745992	Loket	CZ	Czech Republic
745993	Mcely	CZ	Czech Republic
745994	Most	CZ	Czech Republic
745995	Mostov	CZ	Czech Republic
745996	Namest nad Oslavou	CZ	Czech Republic
745997	Nejdek	CZ	Czech Republic
745998	Opava	CZ	Czech Republic
745999	Kylešovice	CZ	Czech Republic
746000	Ostravice	CZ	Czech Republic
746001	Ostrov	CZ	Czech Republic
746002	Ostrovacice	CZ	Czech Republic
746003	Pec pod Snezkou	CZ	Czech Republic
746004	Podebrady	CZ	Czech Republic
746005	Podebrady III	CZ	Czech Republic
746006	Podebrady V	CZ	Czech Republic
746007	Obora	CZ	Czech Republic
746008	Kluk	CZ	Czech Republic
746009	Prachatice	CZ	Czech Republic
746010	Pribor	CZ	Czech Republic
746011	Pribram	CZ	Czech Republic
746012	Březové Hory	CZ	Czech Republic
746013	Podlesí	CZ	Czech Republic
746014	Orlov	CZ	Czech Republic
746015	Revnice	CZ	Czech Republic
746016	Rokytnice nad Jizerou	CZ	Czech Republic
746017	Dolni Rokytnice	CZ	Czech Republic
746018	Horni Rokytnice	CZ	Czech Republic
746019	Vilemov	CZ	Czech Republic
746020	Hranice	CZ	Czech Republic
746021	Studenov	CZ	Czech Republic
746022	Rokytno	CZ	Czech Republic
746023	Frantiskov	CZ	Czech Republic
746024	Sazava	CZ	Czech Republic
746025	Černé Budy	CZ	Czech Republic
746026	Sokolov	CZ	Czech Republic
746027	Spindleruv Mlyn	CZ	Czech Republic
746028	Bedrichov	CZ	Czech Republic
746029	Svaty Petr	CZ	Czech Republic
746030	Labska	CZ	Czech Republic
746031	Srni	CZ	Czech Republic
746032	Stachy	CZ	Czech Republic
746033	Strazne	CZ	Czech Republic
746034	Stribro	CZ	Czech Republic
746035	Teplice	CZ	Czech Republic
746036	Sobedruhy	CZ	Czech Republic
746037	Teplice City Center	CZ	Czech Republic
746038	Turnov	CZ	Czech Republic
746039	Turnov Town Center	CZ	Czech Republic
746040	Palesany	CZ	Czech Republic
746041	Hruba Skala	CZ	Czech Republic
746042	Karlovice	CZ	Czech Republic
746043	Kacanovy	CZ	Czech Republic
746044	Ohrazenice	CZ	Czech Republic
746045	Tynec nad Labem	CZ	Czech Republic
746046	usti nad Labem	CZ	Czech Republic
746047	Vetrni	CZ	Czech Republic
746048	Vrchlabi	CZ	Czech Republic
746049	Dolni Branna	CZ	Czech Republic
746050	Podhuri	CZ	Czech Republic
746051	Za Rekou	CZ	Czech Republic
746052	Horska	CZ	Czech Republic
746053	Vrchlabi Town Center	CZ	Czech Republic
746054	Lanov	CZ	Czech Republic
746055	Zabreh	CZ	Czech Republic
746056	Zatec	CZ	Czech Republic
746057	Zdikov	CZ	Czech Republic
746058	Znojmo City Center	CZ	Czech Republic
746059	Kasarna	CZ	Czech Republic
746060	Novy Saldorf-Sedlesovice	CZ	Czech Republic
746061	Oblekovice	CZ	Czech Republic
761414	Tuchlovice	CZ	Czech Republic
762437	Benecko	CZ	Czech Republic
762438	Benecko Town Center	CZ	Czech Republic
762439	Dolni Stepanice	CZ	Czech Republic
762440	Brasy	CZ	Czech Republic
762441	Hradcovice	CZ	Czech Republic
762442	Hranice	CZ	Czech Republic
762443	Hrotovice	CZ	Czech Republic
762444	Hustopece	CZ	Czech Republic
762445	Kosmonosy	CZ	Czech Republic
762446	Litomysl	CZ	Czech Republic
762447	Nedošín	CZ	Czech Republic
762448	Záhradí	CZ	Czech Republic
762449	Loucen	CZ	Czech Republic
762450	Mlade Buky	CZ	Czech Republic
762451	Nachod	CZ	Czech Republic
762452	Beloves	CZ	Czech Republic
762453	Babi	CZ	Czech Republic
762454	Dolni Radechova	CZ	Czech Republic
762455	Lipi	CZ	Czech Republic
762456	Pavlisov	CZ	Czech Republic
762457	Nachod Town Center	CZ	Czech Republic
762458	Male Porici	CZ	Czech Republic
762459	Pardubice	CZ	Czech Republic
762460	Nove Jesencany	CZ	Czech Republic
762461	Pardubice City Center	CZ	Czech Republic
762462	Zamek	CZ	Czech Republic
762463	Pardubice III	CZ	Czech Republic
762464	Popkovice	CZ	Czech Republic
762465	Mikulovice	CZ	Czech Republic
762466	Rozmberk Nad Vltavou	CZ	Czech Republic
762467	Roznov Pod Radhostem	CZ	Czech Republic
762468	Roztoky	CZ	Czech Republic
762469	Skalna	CZ	Czech Republic
762470	Skryje	CZ	Czech Republic
762471	Stare Splavy	CZ	Czech Republic
762472	Straskov	CZ	Czech Republic
762473	Terezin	CZ	Czech Republic
762474	Trutnov	CZ	Czech Republic
762475	Dolniky	CZ	Czech Republic
762476	Oblanov	CZ	Czech Republic
762477	Trutnov City Center	CZ	Czech Republic
762478	Dolni Predmesti	CZ	Czech Republic
762479	Porici	CZ	Czech Republic
762480	Unhost	CZ	Czech Republic
762481	Vranov	CZ	Czech Republic
762482	Zdar Nad Sazavou	CZ	Czech Republic
766165	Kurim	CZ	Czech Republic
766166	Ricany	CZ	Czech Republic
766167	Slavkov U Brna	CZ	Czech Republic
766168	Sluknov	CZ	Czech Republic
766169	Zruc	CZ	Czech Republic
768880	Kromeriz	CZ	Czech Republic
768881	Kromeriz City Center	CZ	Czech Republic
768882	Bezmerov	CZ	Czech Republic
768883	Mikulov City Center	CZ	Czech Republic
768884	Novy Jicin	CZ	Czech Republic
768885	Prerov	CZ	Czech Republic
768886	Telc	CZ	Czech Republic
768887	Telc Old Town	CZ	Czech Republic
768888	Podoli	CZ	Czech Republic
768889	Telc Town Center	CZ	Czech Republic
768890	Stepnice	CZ	Czech Republic
768891	Lhotka	CZ	Czech Republic
772318	Hodonin	CZ	Czech Republic
772388	Ratbor	CZ	Czech Republic
773630	Bechovice	CZ	Czech Republic
773631	Benice	CZ	Czech Republic
773632	Brandýs Nad Labem	CZ	Czech Republic
773633	Brevnov	CZ	Czech Republic
773634	Cernosice	CZ	Czech Republic
773635	Davle	CZ	Czech Republic
773636	Dolni Brezany	CZ	Czech Republic
773637	Háje	CZ	Czech Republic
773638	Herink	CZ	Czech Republic
773639	Hostivice	CZ	Czech Republic
773640	Hradcany	CZ	Czech Republic
773641	Jesenice	CZ	Czech Republic
773642	Líbeznice	CZ	Czech Republic
773643	Lysolaje	CZ	Czech Republic
773644	Mratín	CZ	Czech Republic
773645	Nové Jirny	CZ	Czech Republic
773646	Psáry	CZ	Czech Republic
773647	Reporyje	CZ	Czech Republic
773648	Satalice	CZ	Czech Republic
773649	Statenice	CZ	Czech Republic
773650	Tursko	CZ	Czech Republic
773651	Zdiby	CZ	Czech Republic
773652	Zelenec	CZ	Czech Republic
773653	Belcice	CZ	Czech Republic
773654	Blatná	CZ	Czech Republic
773655	Brabec	CZ	Czech Republic
773656	Breznice	CZ	Czech Republic
773657	Cerna V Posumavi	CZ	Czech Republic
773658	Ceske Velenice	CZ	Czech Republic
773659	Chlum U Trebone	CZ	Czech Republic
773660	Chysky	CZ	Czech Republic
773661	Cimelice	CZ	Czech Republic
773662	Dlouhá	CZ	Czech Republic
773663	Horazdovice	CZ	Czech Republic
773664	Hrdejovice	CZ	Czech Republic
773665	Husinec	CZ	Czech Republic
773666	Jenisov	CZ	Czech Republic
773667	Jistebnice	CZ	Czech Republic
773668	Josefuv Dul	CZ	Czech Republic
773669	Karlov	CZ	Czech Republic
773670	Antoninov	CZ	Czech Republic
773671	Josefuv Dul City Center	CZ	Czech Republic
773672	Kamenice Nad Lipou	CZ	Czech Republic
773673	Lhenice	CZ	Czech Republic
773674	Milevsko	CZ	Czech Republic
773675	Mlada Vozice	CZ	Czech Republic
773676	Nová Lhota	CZ	Czech Republic
773677	Nova Vcelnice	CZ	Czech Republic
773678	Oparany	CZ	Czech Republic
773679	Pivovary	CZ	Czech Republic
773680	Protivín	CZ	Czech Republic
773681	Ratibor	CZ	Czech Republic
773682	Rudolfov	CZ	Czech Republic
773683	Slavonice	CZ	Czech Republic
773684	Smrkovice	CZ	Czech Republic
773685	Sobeslav	CZ	Czech Republic
773686	Strakonice	CZ	Czech Republic
773687	Svetlik	CZ	Czech Republic
773688	Trebiste	CZ	Czech Republic
773689	Trhové Sviny	CZ	Czech Republic
773690	Týn Nad Vltavou	CZ	Czech Republic
773691	Velesin	CZ	Czech Republic
773692	Veseli Nad Luznici	CZ	Czech Republic
773693	Vimperk	CZ	Czech Republic
773694	Vimperk Town Center	CZ	Czech Republic
773695	Kresanov	CZ	Czech Republic
773696	U Sloupu	CZ	Czech Republic
773697	Pravetin	CZ	Czech Republic
773698	Vodnany	CZ	Czech Republic
773699	Volary	CZ	Czech Republic
773700	Vyssi Brod	CZ	Czech Republic
773701	Vyssi Brod Town Center	CZ	Czech Republic
773702	Predni Vyton	CZ	Czech Republic
773703	Loucovice	CZ	Czech Republic
773704	Val	CZ	Czech Republic
773705	Zhor	CZ	Czech Republic
773706	Zirovnice	CZ	Czech Republic
773707	Zliv	CZ	Czech Republic
773708	Adamov	CZ	Czech Republic
773709	Bílovice Nad Svitavou	CZ	Czech Republic
773710	Blansko	CZ	Czech Republic
773711	Klepačov	CZ	Czech Republic
773712	Těchov	CZ	Czech Republic
773713	Dolní Lhota	CZ	Czech Republic
773714	Hořice	CZ	Czech Republic
773715	Blucina	CZ	Czech Republic
773716	Boretice	CZ	Czech Republic
773717	Boskovice	CZ	Czech Republic
773718	Branisovice	CZ	Czech Republic
773719	Breclav	CZ	Czech Republic
773720	Bucovice	CZ	Czech Republic
773721	Cerna Hora	CZ	Czech Republic
773722	Chvalovice	CZ	Czech Republic
773723	Dukovany	CZ	Czech Republic
773724	Heroltice	CZ	Czech Republic
773725	Hevlín	CZ	Czech Republic
773726	Hlohovec	CZ	Czech Republic
773727	Horni Vestonice	CZ	Czech Republic
773728	Ivancice	CZ	Czech Republic
773729	Jedovnice	CZ	Czech Republic
773730	Jevisovice	CZ	Czech Republic
773732	Krtiny	CZ	Czech Republic
773733	Kunstat	CZ	Czech Republic
773734	Lednice	CZ	Czech Republic
773735	Lelekovice	CZ	Czech Republic
773736	Miroslav	CZ	Czech Republic
773737	Mutenice	CZ	Czech Republic
773738	Nosislav	CZ	Czech Republic
773739	Olbramovice	CZ	Czech Republic
773740	Olomucany	CZ	Czech Republic
773741	Ostopovice	CZ	Czech Republic
773742	Podivín	CZ	Czech Republic
773743	Pohorelice	CZ	Czech Republic
773744	Popovice	CZ	Czech Republic
773745	Popuvky	CZ	Czech Republic
773746	Pozorice	CZ	Czech Republic
773747	Prusanky	CZ	Czech Republic
773748	Racice	CZ	Czech Republic
773749	Rajhrad	CZ	Czech Republic
773750	Rohatec	CZ	Czech Republic
773751	Rosice	CZ	Czech Republic
773752	Slapanice	CZ	Czech Republic
773753	Strachotice	CZ	Czech Republic
773754	Straznice	CZ	Czech Republic
773755	Tisnov	CZ	Czech Republic
773756	Troubsko	CZ	Czech Republic
773757	Tvrdonice	CZ	Czech Republic
773758	Týnec	CZ	Czech Republic
773759	Velké Bílovice	CZ	Czech Republic
773760	Velke Nemcice	CZ	Czech Republic
773761	Veverska Bityska	CZ	Czech Republic
773762	Vracov	CZ	Czech Republic
773763	Vyskov	CZ	Czech Republic
773764	Zdanice	CZ	Czech Republic
773765	Cinov	CZ	Czech Republic
773766	Jachymov	CZ	Czech Republic
773767	Nove Mesto	CZ	Czech Republic
773768	Vrsek	CZ	Czech Republic
773769	Jachymov Town Center	CZ	Czech Republic
773770	Mustek	CZ	Czech Republic
773771	Sucha	CZ	Czech Republic
773772	Kovarska	CZ	Czech Republic
773773	Krajková	CZ	Czech Republic
773774	Kraslice	CZ	Czech Republic
773775	Kynsperk Nad Ohri	CZ	Czech Republic
773776	Kyselka	CZ	Czech Republic
773777	Nová Role	CZ	Czech Republic
773778	Rotava	CZ	Czech Republic
773779	Tesov	CZ	Czech Republic
773780	Touzim	CZ	Czech Republic
773781	Cerveny Kostelec	CZ	Czech Republic
773782	Hronov	CZ	Czech Republic
773783	Jicin	CZ	Czech Republic
773784	Jicin Town Center	CZ	Czech Republic
773785	Soudna	CZ	Czech Republic
773786	Sedlicky	CZ	Czech Republic
773787	Brada Rybnicek	CZ	Czech Republic
773788	Prachov	CZ	Czech Republic
773789	Kostelec Nad Orlicí	CZ	Czech Republic
773790	Kvasiny	CZ	Czech Republic
773791	Police Nad Metují	CZ	Czech Republic
773792	Rtyne V Podkrkonosi	CZ	Czech Republic
773793	Rychnov Nad Kneznou	CZ	Czech Republic
773794	Skuhrov Nad Belou	CZ	Czech Republic
773795	Úpice	CZ	Czech Republic
773796	Vamberk	CZ	Czech Republic
773797	Velke Svatonovice	CZ	Czech Republic
773798	Ceska Kamenice	CZ	Czech Republic
773799	Ceska Lipa	CZ	Czech Republic
773800	Duba	CZ	Czech Republic
773801	Mimon	CZ	Czech Republic
773802	Nový Bor	CZ	Czech Republic
773803	Semily	CZ	Czech Republic
773804	Bohumín	CZ	Czech Republic
773805	Bridlicna	CZ	Czech Republic
773806	Bruntál	CZ	Czech Republic
773807	Brusperk	CZ	Czech Republic
773808	Cesky Tesin	CZ	Czech Republic
773809	Dolni Becva	CZ	Czech Republic
773810	Frenstat	CZ	Czech Republic
773811	Frydlant	CZ	Czech Republic
773812	Fulnek	CZ	Czech Republic
773813	Haj Ve Slezsku	CZ	Czech Republic
773814	Havirov	CZ	Czech Republic
773815	Hlucin	CZ	Czech Republic
773816	Holasovice	CZ	Czech Republic
773817	Horní Suchá	CZ	Czech Republic
773818	Hrabetice	CZ	Czech Republic
773819	Hradiste	CZ	Czech Republic
773820	Hukvaldy	CZ	Czech Republic
773821	Jablunkov	CZ	Czech Republic
773822	Karlova Studánka	CZ	Czech Republic
773823	Karlovice	CZ	Czech Republic
773824	Klimkovice	CZ	Czech Republic
773825	Krásná	CZ	Czech Republic
773826	Kravare	CZ	Czech Republic
773827	Krnov	CZ	Czech Republic
773828	Kunín	CZ	Czech Republic
773829	Mesto Albrechtice	CZ	Czech Republic
773830	Mosty U Jablunkova	CZ	Czech Republic
773831	Odry	CZ	Czech Republic
773832	Orlova	CZ	Czech Republic
773833	Paskov	CZ	Czech Republic
773834	Petrvald	CZ	Czech Republic
773835	Rymarov	CZ	Czech Republic
773836	Staré Hamry	CZ	Czech Republic
773837	Studénka	CZ	Czech Republic
773838	Suchdol	CZ	Czech Republic
773839	Trinec	CZ	Czech Republic
773840	Lyžbice	CZ	Czech Republic
773841	Úvalno	CZ	Czech Republic
773842	Velké Heraltice	CZ	Czech Republic
773843	Vítkovice	CZ	Czech Republic
773844	Vitkovice Town Center	CZ	Czech Republic
773845	Skelne Hute	CZ	Czech Republic
773846	Dolni Misecky	CZ	Czech Republic
773847	Horni Misecky	CZ	Czech Republic
773848	Vrbno Pod Pradedem	CZ	Czech Republic
773849	Vresina	CZ	Czech Republic
773850	Zubri	CZ	Czech Republic
773851	Benátky Nad Jizerou	CZ	Czech Republic
773852	Bernartice	CZ	Czech Republic
773853	Bohuslav	CZ	Czech Republic
773854	Borovnice	CZ	Czech Republic
773855	Broumov	CZ	Czech Republic
773856	Velká Ves	CZ	Czech Republic
773857	Caslav	CZ	Czech Republic
773858	Celakovice	CZ	Czech Republic
773859	Ceska Skalice	CZ	Czech Republic
773860	Cesky Brod	CZ	Czech Republic
773861	Cesky Dub	CZ	Czech Republic
773862	Chlumec	CZ	Czech Republic
773863	Chrast	CZ	Czech Republic
773864	Chrastany	CZ	Czech Republic
773865	Chrastava	CZ	Czech Republic
773866	Dasice	CZ	Czech Republic
773867	Desná	CZ	Czech Republic
773868	Cerna Ricka	CZ	Czech Republic
773869	Desna City Center	CZ	Czech Republic
773870	Dobruska	CZ	Czech Republic
773871	Dolní Holetín	CZ	Czech Republic
773872	Dolní Kalná	CZ	Czech Republic
773873	Hajnice	CZ	Czech Republic
773874	Hejnice	CZ	Czech Republic
773875	Hermanuv Mestec	CZ	Czech Republic
773876	Hodkovice	CZ	Czech Republic
773877	Holice	CZ	Czech Republic
773878	Horice	CZ	Czech Republic
773879	Horni Podluzi	CZ	Czech Republic
773880	Hostinné	CZ	Czech Republic
773881	Hradistko	CZ	Czech Republic
773882	Jaromer	CZ	Czech Republic
773883	Jilemnice	CZ	Czech Republic
773884	Jilovice	CZ	Czech Republic
773885	Kácov	CZ	Czech Republic
773886	Kladruby	CZ	Czech Republic
773887	Koberovy	CZ	Czech Republic
773888	Kourim	CZ	Czech Republic
773889	Lazne Belohrad	CZ	Czech Republic
773890	Lazne Bohdanec	CZ	Czech Republic
773891	Lhotka	CZ	Czech Republic
773892	Liblice	CZ	Czech Republic
773893	Lipová	CZ	Czech Republic
773894	Lipova Lazne	CZ	Czech Republic
773895	Lomnice Nad Popelkou	CZ	Czech Republic
773896	Košov	CZ	Czech Republic
773897	Lucany Nad Nisou	CZ	Czech Republic
773898	Horní Maxov	CZ	Czech Republic
773899	Luze	CZ	Czech Republic
773900	Malá Skála	CZ	Czech Republic
773901	Male Svatonovice	CZ	Czech Republic
773902	Martinice	CZ	Czech Republic
773903	Milovice	CZ	Czech Republic
773904	Mnichovo Hradiste	CZ	Czech Republic
773905	Dneboh	CZ	Czech Republic
773906	Mochov	CZ	Czech Republic
773907	Moravske Budejovice	CZ	Czech Republic
773908	Mukarov	CZ	Czech Republic
773909	Nehvizdy	CZ	Czech Republic
773910	Nemcice	CZ	Czech Republic
773911	Nová Paka	CZ	Czech Republic
773912	Nová Ves	CZ	Czech Republic
773913	Novy Bydzov	CZ	Czech Republic
773914	Nucice	CZ	Czech Republic
773915	Otovice	CZ	Czech Republic
773916	Paseky Nad Jizerou	CZ	Czech Republic
773917	Podhorany	CZ	Czech Republic
773918	Prelouc	CZ	Czech Republic
773919	Prisovice	CZ	Czech Republic
773920	Rádlo	CZ	Czech Republic
773921	Raspenava	CZ	Czech Republic
773922	Rovensko	CZ	Czech Republic
773923	Rovná	CZ	Czech Republic
773924	Rumburk	CZ	Czech Republic
773925	Rynoltice	CZ	Czech Republic
773926	Sadská	CZ	Czech Republic
773927	Sedlec	CZ	Czech Republic
773928	Sezemice	CZ	Czech Republic
773929	Skutec	CZ	Czech Republic
773930	Stepanov	CZ	Czech Republic
773931	Tanvald	CZ	Czech Republic
773932	Tehovec	CZ	Czech Republic
773933	Trebechovice	CZ	Czech Republic
773934	Tremosnice	CZ	Czech Republic
773935	Trhovy Stepanov	CZ	Czech Republic
773936	Tyniste Nad Orlici	CZ	Czech Republic
773937	Ujezd	CZ	Czech Republic
773938	Varnsdorf	CZ	Czech Republic
773939	Velichovky	CZ	Czech Republic
773940	Velké Hamry	CZ	Czech Republic
773941	Vitice	CZ	Czech Republic
773942	Vranovská Ves	CZ	Czech Republic
773943	Vysoké Mýto	CZ	Czech Republic
773944	Zacler	CZ	Czech Republic
773945	Zásada	CZ	Czech Republic
773946	Zbraslavice	CZ	Czech Republic
773947	Zdar	CZ	Czech Republic
773948	Zelezny Brod	CZ	Czech Republic
773949	Zleby	CZ	Czech Republic
773950	Zvole	CZ	Czech Republic
773951	Bludov	CZ	Czech Republic
773952	Cervena Voda	CZ	Czech Republic
773953	Mlýnický Dvůr	CZ	Czech Republic
773954	Šanov	CZ	Czech Republic
773955	Dolní Orlice	CZ	Czech Republic
773956	Horní Orlice	CZ	Czech Republic
773957	Ceska Ves	CZ	Czech Republic
773958	Drzovice	CZ	Czech Republic
773959	Hanusovice	CZ	Czech Republic
773960	Horka Nad Moravou	CZ	Czech Republic
773961	Jeseník	CZ	Czech Republic
773962	Jesenik City Center	CZ	Czech Republic
773963	Slunna	CZ	Czech Republic
773964	Detrichov	CZ	Czech Republic
773965	Bobrovnik	CZ	Czech Republic
773966	Lazne Jesenik	CZ	Czech Republic
773967	Pisecna	CZ	Czech Republic
773968	Ceska Ves	CZ	Czech Republic
773969	Litovel	CZ	Czech Republic
773970	Lostice	CZ	Czech Republic
773971	Mohelnice	CZ	Czech Republic
773972	Prostejov	CZ	Czech Republic
773973	Sternberk	CZ	Czech Republic
773974	Sumperk	CZ	Czech Republic
773975	Trsice	CZ	Czech Republic
773976	Unicov	CZ	Czech Republic
773977	Úsobrno	CZ	Czech Republic
773978	Vápenná	CZ	Czech Republic
773979	Velký Týnec	CZ	Czech Republic
773980	Vikyrovice	CZ	Czech Republic
773981	Zlaté Hory	CZ	Czech Republic
773982	Rejviz	CZ	Czech Republic
773983	Ondrejovice	CZ	Czech Republic
773984	Zlate Hory Town Center	CZ	Czech Republic
773985	Dolní Údolí	CZ	Czech Republic
773986	Ceska Trebova	CZ	Czech Republic
773987	Chrudim	CZ	Czech Republic
773988	Jablonné Nad Orlicí	CZ	Czech Republic
773989	Klasterec Nad Orlici	CZ	Czech Republic
773990	Lanskroun	CZ	Czech Republic
773991	Letohrad	CZ	Czech Republic
773992	Letovice	CZ	Czech Republic
773993	Liban	CZ	Czech Republic
773994	Lukavice	CZ	Czech Republic
773995	Moravska Trebova	CZ	Czech Republic
773996	Olsany	CZ	Czech Republic
773997	Policka	CZ	Czech Republic
773998	Slatinany	CZ	Czech Republic
773999	Techonin	CZ	Czech Republic
774000	Trnová	CZ	Czech Republic
774001	Ústí Nad Orlicí	CZ	Czech Republic
774002	Velké Opatovice	CZ	Czech Republic
774003	Zamberk	CZ	Czech Republic
774004	Blovice	CZ	Czech Republic
774005	Borovany	CZ	Czech Republic
774006	Ceska Kubice	CZ	Czech Republic
774007	Dobrany	CZ	Czech Republic
774008	Holoubkov	CZ	Czech Republic
774009	Horsovsky Tyn	CZ	Czech Republic
774010	Janovice Nad Uhlavou	CZ	Czech Republic
774011	Kaznejov	CZ	Czech Republic
774012	Kdyne	CZ	Czech Republic
774013	Klatovy	CZ	Czech Republic
774014	Klenci Pod Cerchovem	CZ	Czech Republic
774015	Kralovice	CZ	Czech Republic
774016	Manetin	CZ	Czech Republic
774017	Mirosov	CZ	Czech Republic
774018	Nepomuk	CZ	Czech Republic
774019	Nezvestice	CZ	Czech Republic
774020	Nyrany	CZ	Czech Republic
774021	Nýrsko	CZ	Czech Republic
774022	Paseka	CZ	Czech Republic
774023	Plan	CZ	Czech Republic
774024	Plánice	CZ	Czech Republic
774025	Plasy	CZ	Czech Republic
774026	Prestice	CZ	Czech Republic
774027	Rokycany	CZ	Czech Republic
774028	Rozvadov	CZ	Czech Republic
774029	Stankov	CZ	Czech Republic
774030	Starý Plzenec	CZ	Czech Republic
774031	Stod	CZ	Czech Republic
774032	Susice	CZ	Czech Republic
774033	Tachov	CZ	Czech Republic
774034	Tremosna	CZ	Czech Republic
774035	Úlice	CZ	Czech Republic
774036	Zbiroh	CZ	Czech Republic
774037	Bela Pod Bezdezem	CZ	Czech Republic
774038	Bratrinov	CZ	Czech Republic
774039	Bustehrad	CZ	Czech Republic
774040	Cercany	CZ	Czech Republic
774041	Chocerady	CZ	Czech Republic
774042	Divisov	CZ	Czech Republic
774043	Dobrichovice	CZ	Czech Republic
774044	Dobris	CZ	Czech Republic
774045	Horni Pocaply	CZ	Czech Republic
774046	Horovice	CZ	Czech Republic
774047	Kamýk Nad Vltavou	CZ	Czech Republic
774048	Kolesovice	CZ	Czech Republic
774049	Kostomlaty	CZ	Czech Republic
774050	Kraluv Dvur	CZ	Czech Republic
774051	Krusovice	CZ	Czech Republic
774052	Liten	CZ	Czech Republic
774053	Lodenice	CZ	Czech Republic
774054	Melnik	CZ	Czech Republic
774055	Mnichovice	CZ	Czech Republic
774056	Mnisek Pod Brdy	CZ	Czech Republic
774057	Nelahozeves	CZ	Czech Republic
774058	Neratovice	CZ	Czech Republic
774059	Netolice	CZ	Czech Republic
774060	Netvorice	CZ	Czech Republic
774061	Nymburk	CZ	Czech Republic
774062	Porici Nad Sazavou	CZ	Czech Republic
774063	Postupice	CZ	Czech Republic
774064	Rakovník	CZ	Czech Republic
774065	Revnicov	CZ	Czech Republic
774066	Rozmital	CZ	Czech Republic
774067	Rudná	CZ	Czech Republic
774068	Sedlcany	CZ	Czech Republic
774069	Slaný	CZ	Czech Republic
774070	Slapanov	CZ	Czech Republic
774071	Steti	CZ	Czech Republic
774072	Stirin	CZ	Czech Republic
774073	Stredokluky	CZ	Czech Republic
774074	Sykorice	CZ	Czech Republic
774075	Tachlovice	CZ	Czech Republic
774076	Týnec Nad Sázavou	CZ	Czech Republic
774077	Velke Popovice	CZ	Czech Republic
774078	Veltrusy	CZ	Czech Republic
774079	Vlasim	CZ	Czech Republic
774080	Votice	CZ	Czech Republic
774081	Zdice	CZ	Czech Republic
774082	Zebrak	CZ	Czech Republic
774083	Bílina	CZ	Czech Republic
774084	Bynovec	CZ	Czech Republic
774085	Chomutov	CZ	Czech Republic
774086	Strupcice	CZ	Czech Republic
774087	Chomutov Town Center	CZ	Czech Republic
774088	Decin City Center	CZ	Czech Republic
774089	Podmokly	CZ	Czech Republic
